PJMW_MW,Hour,DayOfWeek,Month,Year,DayOfYear,weekofyear,Is_Holiday
6198,11,4,8,2005,238,34,0
6260,12,4,8,2005,238,34,0
6310,13,4,8,2005,238,34,0
6402,14,4,8,2005,238,34,0
6390,15,4,8,2005,238,34,0
6341,16,4,8,2005,238,34,0
6240,17,4,8,2005,238,34,0
6222,18,4,8,2005,238,34,0
6125,19,4,8,2005,238,34,0
6109,20,4,8,2005,238,34,0
6176,21,4,8,2005,238,34,0
6046,22,4,8,2005,238,34,0
5730,23,4,8,2005,238,34,0
5362,0,5,8,2005,239,34,0
5010,1,5,8,2005,239,34,0
4750,2,5,8,2005,239,34,0
4635,3,5,8,2005,239,34,0
4577,4,5,8,2005,239,34,0
4535,5,5,8,2005,239,34,0
4662,6,5,8,2005,239,34,0
4818,7,5,8,2005,239,34,0
4996,8,5,8,2005,239,34,0
5331,9,5,8,2005,239,34,0
5594,10,5,8,2005,239,34,0
5739,11,5,8,2005,239,34,0
5786,12,5,8,2005,239,34,0
5789,13,5,8,2005,239,34,0
5695,14,5,8,2005,239,34,0
5647,15,5,8,2005,239,34,0
5569,16,5,8,2005,239,34,0
5567,17,5,8,2005,239,34,0
5599,18,5,8,2005,239,34,0
5519,19,5,8,2005,239,34,0
5650,20,5,8,2005,239,34,0
5798,21,5,8,2005,239,34,0
5709,22,5,8,2005,239,34,0
5458,23,5,8,2005,239,34,0
5068,0,6,8,2005,240,34,0
4751,1,6,8,2005,240,34,0
4573,2,6,8,2005,240,34,0
4495,3,6,8,2005,240,34,0
4412,4,6,8,2005,240,34,0
4362,5,6,8,2005,240,34,0
4435,6,6,8,2005,240,34,0
4497,7,6,8,2005,240,34,0
4613,8,6,8,2005,240,34,0
5052,9,6,8,2005,240,34,0
5429,10,6,8,2005,240,34,0
5712,11,6,8,2005,240,34,0
6026,12,6,8,2005,240,34,0
6362,13,6,8,2005,240,34,0
6551,14,6,8,2005,240,34,0
6684,15,6,8,2005,240,34,0
6841,16,6,8,2005,240,34,0
6985,17,6,8,2005,240,34,0
7028,18,6,8,2005,240,34,0
6869,19,6,8,2005,240,34,0
6807,20,6,8,2005,240,34,0
6933,21,6,8,2005,240,34,0
6631,22,6,8,2005,240,34,0
6093,23,6,8,2005,240,34,0
5586,0,0,8,2005,241,35,0
5231,1,0,8,2005,241,35,0
5055,2,0,8,2005,241,35,0
4906,3,0,8,2005,241,35,0
4813,4,0,8,2005,241,35,0
4924,5,0,8,2005,241,35,0
5233,6,0,8,2005,241,35,0
5695,7,0,8,2005,241,35,0
5947,8,0,8,2005,241,35,0
6207,9,0,8,2005,241,35,0
6442,10,0,8,2005,241,35,0
6590,11,0,8,2005,241,35,0
6759,12,0,8,2005,241,35,0
6893,13,0,8,2005,241,35,0
6971,14,0,8,2005,241,35,0
6951,15,0,8,2005,241,35,0
6977,16,0,8,2005,241,35,0
6990,17,0,8,2005,241,35,0
6988,18,0,8,2005,241,35,0
6907,19,0,8,2005,241,35,0
6913,20,0,8,2005,241,35,0
7045,21,0,8,2005,241,35,0
6769,22,0,8,2005,241,35,0
6288,23,0,8,2005,241,35,0
5774,0,1,8,2005,242,35,0
5418,1,1,8,2005,242,35,0
5240,2,1,8,2005,242,35,0
5062,3,1,8,2005,242,35,0
5003,4,1,8,2005,242,35,0
5068,5,1,8,2005,242,35,0
5366,6,1,8,2005,242,35,0
5885,7,1,8,2005,242,35,0
6160,8,1,8,2005,242,35,0
6363,9,1,8,2005,242,35,0
6500,10,1,8,2005,242,35,0
6673,11,1,8,2005,242,35,0
6884,12,1,8,2005,242,35,0
6969,13,1,8,2005,242,35,0
7065,14,1,8,2005,242,35,0
7136,15,1,8,2005,242,35,0
7222,16,1,8,2005,242,35,0
7270,17,1,8,2005,242,35,0
7284,18,1,8,2005,242,35,0
7238,19,1,8,2005,242,35,0
7279,20,1,8,2005,242,35,0
7437,21,1,8,2005,242,35,0
7193,22,1,8,2005,242,35,0
6695,23,1,8,2005,242,35,0
6232,0,2,8,2005,243,35,0
5811,1,2,8,2005,243,35,0
5623,2,2,8,2005,243,35,0
5508,3,2,8,2005,243,35,0
5435,4,2,8,2005,243,35,0
5478,5,2,8,2005,243,35,0
5748,6,2,8,2005,243,35,0
6340,7,2,8,2005,243,35,0
6542,8,2,8,2005,243,35,0
6672,9,2,8,2005,243,35,0
6873,10,2,8,2005,243,35,0
7090,11,2,8,2005,243,35,0
7123,12,2,8,2005,243,35,0
7094,13,2,8,2005,243,35,0
7075,14,2,8,2005,243,35,0
6985,15,2,8,2005,243,35,0
6909,16,2,8,2005,243,35,0
6913,17,2,8,2005,243,35,0
6898,18,2,8,2005,243,35,0
6804,19,2,8,2005,243,35,0
6734,20,2,8,2005,243,35,0
6861,21,2,8,2005,243,35,0
6626,22,2,8,2005,243,35,0
6154,23,2,8,2005,243,35,0
5606,0,3,9,2005,244,35,0
5249,1,3,9,2005,244,35,0
5039,2,3,9,2005,244,35,0
4891,3,3,9,2005,244,35,0
4817,4,3,9,2005,244,35,0
4875,5,3,9,2005,244,35,0
5138,6,3,9,2005,244,35,0
5638,7,3,9,2005,244,35,0
5822,8,3,9,2005,244,35,0
6005,9,3,9,2005,244,35,0
6237,10,3,9,2005,244,35,0
6560,11,3,9,2005,244,35,0
6765,12,3,9,2005,244,35,0
6906,13,3,9,2005,244,35,0
7014,14,3,9,2005,244,35,0
7093,15,3,9,2005,244,35,0
7167,16,3,9,2005,244,35,0
7331,17,3,9,2005,244,35,0
7199,18,3,9,2005,244,35,0
7144,19,3,9,2005,244,35,0
6913,20,3,9,2005,244,35,0
7021,21,3,9,2005,244,35,0
6745,22,3,9,2005,244,35,0
6176,23,3,9,2005,244,35,0
5595,0,4,9,2005,245,35,0
5235,1,4,9,2005,245,35,0
5024,2,4,9,2005,245,35,0
4869,3,4,9,2005,245,35,0
4834,4,4,9,2005,245,35,0
4781,5,4,9,2005,245,35,0
5015,6,4,9,2005,245,35,0
5536,7,4,9,2005,245,35,0
5766,8,4,9,2005,245,35,0
6043,9,4,9,2005,245,35,0
6245,10,4,9,2005,245,35,0
6531,11,4,9,2005,245,35,0
6718,12,4,9,2005,245,35,0
6923,13,4,9,2005,245,35,0
7136,14,4,9,2005,245,35,0
7259,15,4,9,2005,245,35,0
7332,16,4,9,2005,245,35,0
7349,17,4,9,2005,245,35,0
7329,18,4,9,2005,245,35,0
7114,19,4,9,2005,245,35,0
6783,20,4,9,2005,245,35,0
6711,21,4,9,2005,245,35,0
6348,22,4,9,2005,245,35,0
5959,23,4,9,2005,245,35,0
5418,0,5,9,2005,246,35,0
4938,1,5,9,2005,246,35,0
4702,2,5,9,2005,246,35,0
4517,3,5,9,2005,246,35,0
4420,4,5,9,2005,246,35,0
4362,5,5,9,2005,246,35,0
4354,6,5,9,2005,246,35,0
4463,7,5,9,2005,246,35,0
4597,8,5,9,2005,246,35,0
4993,9,5,9,2005,246,35,0
5406,10,5,9,2005,246,35,0
5639,11,5,9,2005,246,35,0
5796,12,5,9,2005,246,35,0
5869,13,5,9,2005,246,35,0
5977,14,5,9,2005,246,35,0
5973,15,5,9,2005,246,35,0
6052,16,5,9,2005,246,35,0
6101,17,5,9,2005,246,35,0
6049,18,5,9,2005,246,35,0
5928,19,5,9,2005,246,35,0
5740,20,5,9,2005,246,35,0
5843,21,5,9,2005,246,35,0
5579,22,5,9,2005,246,35,0
5242,23,5,9,2005,246,35,0
4798,0,6,9,2005,247,35,0
4476,1,6,9,2005,247,35,0
4329,2,6,9,2005,247,35,0
4167,3,6,9,2005,247,35,0
4108,4,6,9,2005,247,35,0
4035,5,6,9,2005,247,35,0
4077,6,6,9,2005,247,35,0
4141,7,6,9,2005,247,35,0
4275,8,6,9,2005,247,35,0
4659,9,6,9,2005,247,35,0
4982,10,6,9,2005,247,35,0
5134,11,6,9,2005,247,35,0
5313,12,6,9,2005,247,35,0
5475,13,6,9,2005,247,35,0
5532,14,6,9,2005,247,35,0
5536,15,6,9,2005,247,35,0
5624,16,6,9,2005,247,35,0
5718,17,6,9,2005,247,35,0
5763,18,6,9,2005,247,35,0
5639,19,6,9,2005,247,35,0
5497,20,6,9,2005,247,35,0
5570,21,6,9,2005,247,35,0
5413,22,6,9,2005,247,35,0
5033,23,6,9,2005,247,35,0
4693,0,0,9,2005,248,36,1
4427,1,0,9,2005,248,36,1
4207,2,0,9,2005,248,36,1
4033,3,0,9,2005,248,36,1
3990,4,0,9,2005,248,36,1
3959,5,0,9,2005,248,36,1
4083,6,0,9,2005,248,36,1
4140,7,0,9,2005,248,36,1
4195,8,0,9,2005,248,36,1
4569,9,0,9,2005,248,36,1
4956,10,0,9,2005,248,36,1
5269,11,0,9,2005,248,36,1
5478,12,0,9,2005,248,36,1
5592,13,0,9,2005,248,36,1
5637,14,0,9,2005,248,36,1
5709,15,0,9,2005,248,36,1
5805,16,0,9,2005,248,36,1
5914,17,0,9,2005,248,36,1
5991,18,0,9,2005,248,36,1
5940,19,0,9,2005,248,36,1
5866,20,0,9,2005,248,36,1
6089,21,0,9,2005,248,36,1
5799,22,0,9,2005,248,36,1
5297,23,0,9,2005,248,36,1
4849,0,1,9,2005,249,36,0
4544,1,1,9,2005,249,36,0
4409,2,1,9,2005,249,36,0
4384,3,1,9,2005,249,36,0
4316,4,1,9,2005,249,36,0
4384,5,1,9,2005,249,36,0
4667,6,1,9,2005,249,36,0
5293,7,1,9,2005,249,36,0
5507,8,1,9,2005,249,36,0
5680,9,1,9,2005,249,36,0
5910,10,1,9,2005,249,36,0
6165,11,1,9,2005,249,36,0
6333,12,1,9,2005,249,36,0
6375,13,1,9,2005,249,36,0
6613,14,1,9,2005,249,36,0
6709,15,1,9,2005,249,36,0
6802,16,1,9,2005,249,36,0
6898,17,1,9,2005,249,36,0
6935,18,1,9,2005,249,36,0
6793,19,1,9,2005,249,36,0
6637,20,1,9,2005,249,36,0
6759,21,1,9,2005,249,36,0
6394,22,1,9,2005,249,36,0
5816,23,1,9,2005,249,36,0
5304,0,2,9,2005,250,36,0
4941,1,2,9,2005,250,36,0
4749,2,2,9,2005,250,36,0
4629,3,2,9,2005,250,36,0
4580,4,2,9,2005,250,36,0
4559,5,2,9,2005,250,36,0
4844,6,2,9,2005,250,36,0
5396,7,2,9,2005,250,36,0
5534,8,2,9,2005,250,36,0
5703,9,2,9,2005,250,36,0
5880,10,2,9,2005,250,36,0
6090,11,2,9,2005,250,36,0
6199,12,2,9,2005,250,36,0
6310,13,2,9,2005,250,36,0
6472,14,2,9,2005,250,36,0
6573,15,2,9,2005,250,36,0
6714,16,2,9,2005,250,36,0
6843,17,2,9,2005,250,36,0
6858,18,2,9,2005,250,36,0
6729,19,2,9,2005,250,36,0
6579,20,2,9,2005,250,36,0
6648,21,2,9,2005,250,36,0
6293,22,2,9,2005,250,36,0
5697,23,2,9,2005,250,36,0
5226,0,3,9,2005,251,36,0
4849,1,3,9,2005,251,36,0
4697,2,3,9,2005,251,36,0
4597,3,3,9,2005,251,36,0
4558,4,3,9,2005,251,36,0
4610,5,3,9,2005,251,36,0
4839,6,3,9,2005,251,36,0
5368,7,3,9,2005,251,36,0
5494,8,3,9,2005,251,36,0
5614,9,3,9,2005,251,36,0
5817,10,3,9,2005,251,36,0
5986,11,3,9,2005,251,36,0
6176,12,3,9,2005,251,36,0
6344,13,3,9,2005,251,36,0
6482,14,3,9,2005,251,36,0
6613,15,3,9,2005,251,36,0
6703,16,3,9,2005,251,36,0
6853,17,3,9,2005,251,36,0
6863,18,3,9,2005,251,36,0
6732,19,3,9,2005,251,36,0
6647,20,3,9,2005,251,36,0
6757,21,3,9,2005,251,36,0
6435,22,3,9,2005,251,36,0
5876,23,3,9,2005,251,36,0
5363,0,4,9,2005,252,36,0
4974,1,4,9,2005,252,36,0
4791,2,4,9,2005,252,36,0
4691,3,4,9,2005,252,36,0
4638,4,4,9,2005,252,36,0
4719,5,4,9,2005,252,36,0
4949,6,4,9,2005,252,36,0
5525,7,4,9,2005,252,36,0
5679,8,4,9,2005,252,36,0
5822,9,4,9,2005,252,36,0
5969,10,4,9,2005,252,36,0
6118,11,4,9,2005,252,36,0
5987,12,4,9,2005,252,36,0
6259,13,4,9,2005,252,36,0
6569,14,4,9,2005,252,36,0
6845,15,4,9,2005,252,36,0
6947,16,4,9,2005,252,36,0
6932,17,4,9,2005,252,36,0
6813,18,4,9,2005,252,36,0
6634,19,4,9,2005,252,36,0
6502,20,4,9,2005,252,36,0
6571,21,4,9,2005,252,36,0
6282,22,4,9,2005,252,36,0
5827,23,4,9,2005,252,36,0
5351,0,5,9,2005,253,36,0
4935,1,5,9,2005,253,36,0
4727,2,5,9,2005,253,36,0
4582,3,5,9,2005,253,36,0
4450,4,5,9,2005,253,36,0
4448,5,5,9,2005,253,36,0
4561,6,5,9,2005,253,36,0
4677,7,5,9,2005,253,36,0
4824,8,5,9,2005,253,36,0
5157,9,5,9,2005,253,36,0
5461,10,5,9,2005,253,36,0
5698,11,5,9,2005,253,36,0
5866,12,5,9,2005,253,36,0
6009,13,5,9,2005,253,36,0
6145,14,5,9,2005,253,36,0
6259,15,5,9,2005,253,36,0
6314,16,5,9,2005,253,36,0
6398,17,5,9,2005,253,36,0
6375,18,5,9,2005,253,36,0
6215,19,5,9,2005,253,36,0
6091,20,5,9,2005,253,36,0
6094,21,5,9,2005,253,36,0
5802,22,5,9,2005,253,36,0
5376,23,5,9,2005,253,36,0
4950,0,6,9,2005,254,36,0
4577,1,6,9,2005,254,36,0
4353,2,6,9,2005,254,36,0
4260,3,6,9,2005,254,36,0
4146,4,6,9,2005,254,36,0
4076,5,6,9,2005,254,36,0
4139,6,6,9,2005,254,36,0
4280,7,6,9,2005,254,36,0
4329,8,6,9,2005,254,36,0
4703,9,6,9,2005,254,36,0
5033,10,6,9,2005,254,36,0
5196,11,6,9,2005,254,36,0
5412,12,6,9,2005,254,36,0
5651,13,6,9,2005,254,36,0
5852,14,6,9,2005,254,36,0
6018,15,6,9,2005,254,36,0
6132,16,6,9,2005,254,36,0
6348,17,6,9,2005,254,36,0
6366,18,6,9,2005,254,36,0
6263,19,6,9,2005,254,36,0
6183,20,6,9,2005,254,36,0
6300,21,6,9,2005,254,36,0
5997,22,6,9,2005,254,36,0
5487,23,6,9,2005,254,36,0
5035,0,0,9,2005,255,37,0
4733,1,0,9,2005,255,37,0
4554,2,0,9,2005,255,37,0
4420,3,0,9,2005,255,37,0
4430,4,0,9,2005,255,37,0
4503,5,0,9,2005,255,37,0
4785,6,0,9,2005,255,37,0
5340,7,0,9,2005,255,37,0
5543,8,0,9,2005,255,37,0
5708,9,0,9,2005,255,37,0
5923,10,0,9,2005,255,37,0
6160,11,0,9,2005,255,37,0
6401,12,0,9,2005,255,37,0
6638,13,0,9,2005,255,37,0
6876,14,0,9,2005,255,37,0
7042,15,0,9,2005,255,37,0
7269,16,0,9,2005,255,37,0
7431,17,0,9,2005,255,37,0
7427,18,0,9,2005,255,37,0
7277,19,0,9,2005,255,37,0
7134,20,0,9,2005,255,37,0
7157,21,0,9,2005,255,37,0
6699,22,0,9,2005,255,37,0
6078,23,0,9,2005,255,37,0
5551,0,1,9,2005,256,37,0
5129,1,1,9,2005,256,37,0
4892,2,1,9,2005,256,37,0
4736,3,1,9,2005,256,37,0
4678,4,1,9,2005,256,37,0
4675,5,1,9,2005,256,37,0
4957,6,1,9,2005,256,37,0
5482,7,1,9,2005,256,37,0
5670,8,1,9,2005,256,37,0
5829,9,1,9,2005,256,37,0
6076,10,1,9,2005,256,37,0
6310,11,1,9,2005,256,37,0
6545,12,1,9,2005,256,37,0
6829,13,1,9,2005,256,37,0
7058,14,1,9,2005,256,37,0
7331,15,1,9,2005,256,37,0
7457,16,1,9,2005,256,37,0
7554,17,1,9,2005,256,37,0
7592,18,1,9,2005,256,37,0
7395,19,1,9,2005,256,37,0
7245,20,1,9,2005,256,37,0
7200,21,1,9,2005,256,37,0
6759,22,1,9,2005,256,37,0
6170,23,1,9,2005,256,37,0
5582,0,2,9,2005,257,37,0
5220,1,2,9,2005,257,37,0
4978,2,2,9,2005,257,37,0
4848,3,2,9,2005,257,37,0
4770,4,2,9,2005,257,37,0
4814,5,2,9,2005,257,37,0
5139,6,2,9,2005,257,37,0
5621,7,2,9,2005,257,37,0
5802,8,2,9,2005,257,37,0
5934,9,2,9,2005,257,37,0
6154,10,2,9,2005,257,37,0
6443,11,2,9,2005,257,37,0
6695,12,2,9,2005,257,37,0
6927,13,2,9,2005,257,37,0
7211,14,2,9,2005,257,37,0
7345,15,2,9,2005,257,37,0
7430,16,2,9,2005,257,37,0
7534,17,2,9,2005,257,37,0
7490,18,2,9,2005,257,37,0
7357,19,2,9,2005,257,37,0
7316,20,2,9,2005,257,37,0
7375,21,2,9,2005,257,37,0
6942,22,2,9,2005,257,37,0
6371,23,2,9,2005,257,37,0
5809,0,3,9,2005,258,37,0
5375,1,3,9,2005,258,37,0
5187,2,3,9,2005,258,37,0
5043,3,3,9,2005,258,37,0
4949,4,3,9,2005,258,37,0
4975,5,3,9,2005,258,37,0
5280,6,3,9,2005,258,37,0
5826,7,3,9,2005,258,37,0
5995,8,3,9,2005,258,37,0
6155,9,3,9,2005,258,37,0
6407,10,3,9,2005,258,37,0
6695,11,3,9,2005,258,37,0
7057,12,3,9,2005,258,37,0
7289,13,3,9,2005,258,37,0
7559,14,3,9,2005,258,37,0
7658,15,3,9,2005,258,37,0
7758,16,3,9,2005,258,37,0
7811,17,3,9,2005,258,37,0
7800,18,3,9,2005,258,37,0
7643,19,3,9,2005,258,37,0
7594,20,3,9,2005,258,37,0
7623,21,3,9,2005,258,37,0
7236,22,3,9,2005,258,37,0
6596,23,3,9,2005,258,37,0
5991,0,4,9,2005,259,37,0
5561,1,4,9,2005,259,37,0
5320,2,4,9,2005,259,37,0
5230,3,4,9,2005,259,37,0
5138,4,4,9,2005,259,37,0
5059,5,4,9,2005,259,37,0
5342,6,4,9,2005,259,37,0
5938,7,4,9,2005,259,37,0
6204,8,4,9,2005,259,37,0
6330,9,4,9,2005,259,37,0
6586,10,4,9,2005,259,37,0
6805,11,4,9,2005,259,37,0
7074,12,4,9,2005,259,37,0
7331,13,4,9,2005,259,37,0
7526,14,4,9,2005,259,37,0
7625,15,4,9,2005,259,37,0
7537,16,4,9,2005,259,37,0
7509,17,4,9,2005,259,37,0
7363,18,4,9,2005,259,37,0
7166,19,4,9,2005,259,37,0
7128,20,4,9,2005,259,37,0
7046,21,4,9,2005,259,37,0
6712,22,4,9,2005,259,37,0
6272,23,4,9,2005,259,37,0
5757,0,5,9,2005,260,37,0
5300,1,5,9,2005,260,37,0
5049,2,5,9,2005,260,37,0
4906,3,5,9,2005,260,37,0
4845,4,5,9,2005,260,37,0
4815,5,5,9,2005,260,37,0
4840,6,5,9,2005,260,37,0
5021,7,5,9,2005,260,37,0
5217,8,5,9,2005,260,37,0
5531,9,5,9,2005,260,37,0
5862,10,5,9,2005,260,37,0
6102,11,5,9,2005,260,37,0
6233,12,5,9,2005,260,37,0
6336,13,5,9,2005,260,37,0
6379,14,5,9,2005,260,37,0
6366,15,5,9,2005,260,37,0
6391,16,5,9,2005,260,37,0
6419,17,5,9,2005,260,37,0
6345,18,5,9,2005,260,37,0
6186,19,5,9,2005,260,37,0
6188,20,5,9,2005,260,37,0
6226,21,5,9,2005,260,37,0
5923,22,5,9,2005,260,37,0
5535,23,5,9,2005,260,37,0
5096,0,6,9,2005,261,37,0
4731,1,6,9,2005,261,37,0
4571,2,6,9,2005,261,37,0
4452,3,6,9,2005,261,37,0
4335,4,6,9,2005,261,37,0
4286,5,6,9,2005,261,37,0
4261,6,6,9,2005,261,37,0
4365,7,6,9,2005,261,37,0
4568,8,6,9,2005,261,37,0
4894,9,6,9,2005,261,37,0
5182,10,6,9,2005,261,37,0
5405,11,6,9,2005,261,37,0
5575,12,6,9,2005,261,37,0
5735,13,6,9,2005,261,37,0
5836,14,6,9,2005,261,37,0
5933,15,6,9,2005,261,37,0
5994,16,6,9,2005,261,37,0
6095,17,6,9,2005,261,37,0
6209,18,6,9,2005,261,37,0
6065,19,6,9,2005,261,37,0
6139,20,6,9,2005,261,37,0
6220,21,6,9,2005,261,37,0
5867,22,6,9,2005,261,37,0
5447,23,6,9,2005,261,37,0
5040,0,0,9,2005,262,38,0
4771,1,0,9,2005,262,38,0
4629,2,0,9,2005,262,38,0
4535,3,0,9,2005,262,38,0
4468,4,0,9,2005,262,38,0
4564,5,0,9,2005,262,38,0
4870,6,0,9,2005,262,38,0
5422,7,0,9,2005,262,38,0
5574,8,0,9,2005,262,38,0
5770,9,0,9,2005,262,38,0
5988,10,0,9,2005,262,38,0
6218,11,0,9,2005,262,38,0
6451,12,0,9,2005,262,38,0
6592,13,0,9,2005,262,38,0
6769,14,0,9,2005,262,38,0
6882,15,0,9,2005,262,38,0
7013,16,0,9,2005,262,38,0
7134,17,0,9,2005,262,38,0
7081,18,0,9,2005,262,38,0
6938,19,0,9,2005,262,38,0
6996,20,0,9,2005,262,38,0
6986,21,0,9,2005,262,38,0
6571,22,0,9,2005,262,38,0
6062,23,0,9,2005,262,38,0
5532,0,1,9,2005,263,38,0
5157,1,1,9,2005,263,38,0
4940,2,1,9,2005,263,38,0
4791,3,1,9,2005,263,38,0
4814,4,1,9,2005,263,38,0
4880,5,1,9,2005,263,38,0
5167,6,1,9,2005,263,38,0
5703,7,1,9,2005,263,38,0
5878,8,1,9,2005,263,38,0
6067,9,1,9,2005,263,38,0
6283,10,1,9,2005,263,38,0
6437,11,1,9,2005,263,38,0
6567,12,1,9,2005,263,38,0
6573,13,1,9,2005,263,38,0
6626,14,1,9,2005,263,38,0
6605,15,1,9,2005,263,38,0
6671,16,1,9,2005,263,38,0
6739,17,1,9,2005,263,38,0
6703,18,1,9,2005,263,38,0
6626,19,1,9,2005,263,38,0
6743,20,1,9,2005,263,38,0
6770,21,1,9,2005,263,38,0
6404,22,1,9,2005,263,38,0
5921,23,1,9,2005,263,38,0
5430,0,2,9,2005,264,38,0
5057,1,2,9,2005,264,38,0
4869,2,2,9,2005,264,38,0
4757,3,2,9,2005,264,38,0
4706,4,2,9,2005,264,38,0
4777,5,2,9,2005,264,38,0
5035,6,2,9,2005,264,38,0
5515,7,2,9,2005,264,38,0
5711,8,2,9,2005,264,38,0
5833,9,2,9,2005,264,38,0
5979,10,2,9,2005,264,38,0
6218,11,2,9,2005,264,38,0
6375,12,2,9,2005,264,38,0
6521,13,2,9,2005,264,38,0
6659,14,2,9,2005,264,38,0
6792,15,2,9,2005,264,38,0
6818,16,2,9,2005,264,38,0
7002,17,2,9,2005,264,38,0
6994,18,2,9,2005,264,38,0
6775,19,2,9,2005,264,38,0
6745,20,2,9,2005,264,38,0
6686,21,2,9,2005,264,38,0
6275,22,2,9,2005,264,38,0
5794,23,2,9,2005,264,38,0
5273,0,3,9,2005,265,38,0
4893,1,3,9,2005,265,38,0
4682,2,3,9,2005,265,38,0
4525,3,3,9,2005,265,38,0
4446,4,3,9,2005,265,38,0
4547,5,3,9,2005,265,38,0
4831,6,3,9,2005,265,38,0
5382,7,3,9,2005,265,38,0
5591,8,3,9,2005,265,38,0
5703,9,3,9,2005,265,38,0
5922,10,3,9,2005,265,38,0
6182,11,3,9,2005,265,38,0
6394,12,3,9,2005,265,38,0
6617,13,3,9,2005,265,38,0
6882,14,3,9,2005,265,38,0
7087,15,3,9,2005,265,38,0
7252,16,3,9,2005,265,38,0
7368,17,3,9,2005,265,38,0
7294,18,3,9,2005,265,38,0
7109,19,3,9,2005,265,38,0
7238,20,3,9,2005,265,38,0
7229,21,3,9,2005,265,38,0
6801,22,3,9,2005,265,38,0
6246,23,3,9,2005,265,38,0
5762,0,4,9,2005,266,38,0
5368,1,4,9,2005,266,38,0
5141,2,4,9,2005,266,38,0
4947,3,4,9,2005,266,38,0
4859,4,4,9,2005,266,38,0
4935,5,4,9,2005,266,38,0
5195,6,4,9,2005,266,38,0
5732,7,4,9,2005,266,38,0
6028,8,4,9,2005,266,38,0
6239,9,4,9,2005,266,38,0
6399,10,4,9,2005,266,38,0
6575,11,4,9,2005,266,38,0
6801,12,4,9,2005,266,38,0
6939,13,4,9,2005,266,38,0
7076,14,4,9,2005,266,38,0
7128,15,4,9,2005,266,38,0
7095,16,4,9,2005,266,38,0
7050,17,4,9,2005,266,38,0
6876,18,4,9,2005,266,38,0
6725,19,4,9,2005,266,38,0
6707,20,4,9,2005,266,38,0
6632,21,4,9,2005,266,38,0
6362,22,4,9,2005,266,38,0
5934,23,4,9,2005,266,38,0
5454,0,5,9,2005,267,38,0
5020,1,5,9,2005,267,38,0
4797,2,5,9,2005,267,38,0
4649,3,5,9,2005,267,38,0
4546,4,5,9,2005,267,38,0
4527,5,5,9,2005,267,38,0
4571,6,5,9,2005,267,38,0
4753,7,5,9,2005,267,38,0
4898,8,5,9,2005,267,38,0
5173,9,5,9,2005,267,38,0
5396,10,5,9,2005,267,38,0
5577,11,5,9,2005,267,38,0
5623,12,5,9,2005,267,38,0
5589,13,5,9,2005,267,38,0
5641,14,5,9,2005,267,38,0
5648,15,5,9,2005,267,38,0
5692,16,5,9,2005,267,38,0
5746,17,5,9,2005,267,38,0
5784,18,5,9,2005,267,38,0
5762,19,5,9,2005,267,38,0
5892,20,5,9,2005,267,38,0
5830,21,5,9,2005,267,38,0
5604,22,5,9,2005,267,38,0
5261,23,5,9,2005,267,38,0
4878,0,6,9,2005,268,38,0
4605,1,6,9,2005,268,38,0
4441,2,6,9,2005,268,38,0
4331,3,6,9,2005,268,38,0
4202,4,6,9,2005,268,38,0
4156,5,6,9,2005,268,38,0
4260,6,6,9,2005,268,38,0
4404,7,6,9,2005,268,38,0
4508,8,6,9,2005,268,38,0
4841,9,6,9,2005,268,38,0
5066,10,6,9,2005,268,38,0
5237,11,6,9,2005,268,38,0
5522,12,6,9,2005,268,38,0
5704,13,6,9,2005,268,38,0
5830,14,6,9,2005,268,38,0
5901,15,6,9,2005,268,38,0
6035,16,6,9,2005,268,38,0
6088,17,6,9,2005,268,38,0
6122,18,6,9,2005,268,38,0
6134,19,6,9,2005,268,38,0
6344,20,6,9,2005,268,38,0
6397,21,6,9,2005,268,38,0
6094,22,6,9,2005,268,38,0
5735,23,6,9,2005,268,38,0
5295,0,0,9,2005,269,39,0
4981,1,0,9,2005,269,39,0
4858,2,0,9,2005,269,39,0
4769,3,0,9,2005,269,39,0
4730,4,0,9,2005,269,39,0
4773,5,0,9,2005,269,39,0
5100,6,0,9,2005,269,39,0
5683,7,0,9,2005,269,39,0
5969,8,0,9,2005,269,39,0
6037,9,0,9,2005,269,39,0
6226,10,0,9,2005,269,39,0
6388,11,0,9,2005,269,39,0
6440,12,0,9,2005,269,39,0
6407,13,0,9,2005,269,39,0
6455,14,0,9,2005,269,39,0
6458,15,0,9,2005,269,39,0
6379,16,0,9,2005,269,39,0
6411,17,0,9,2005,269,39,0
6473,18,0,9,2005,269,39,0
6480,19,0,9,2005,269,39,0
6605,20,0,9,2005,269,39,0
6605,21,0,9,2005,269,39,0
6322,22,0,9,2005,269,39,0
5829,23,0,9,2005,269,39,0
5311,0,1,9,2005,270,39,0
5024,1,1,9,2005,270,39,0
4834,2,1,9,2005,270,39,0
4629,3,1,9,2005,270,39,0
4589,4,1,9,2005,270,39,0
4667,5,1,9,2005,270,39,0
4909,6,1,9,2005,270,39,0
5490,7,1,9,2005,270,39,0
5617,8,1,9,2005,270,39,0
5767,9,1,9,2005,270,39,0
5940,10,1,9,2005,270,39,0
6063,11,1,9,2005,270,39,0
6104,12,1,9,2005,270,39,0
6175,13,1,9,2005,270,39,0
6201,14,1,9,2005,270,39,0
6242,15,1,9,2005,270,39,0
6320,16,1,9,2005,270,39,0
6379,17,1,9,2005,270,39,0
